"_id","text","user_rating"
"ObjectId(""5e7f429480102400074a9fac"")","Win/Win",4
"ObjectId(""5e7f429480102400074a9fad"")","internbezogen",4
"ObjectId(""5e7f429480102400074a9fae"")","Logistiker",1
"ObjectId(""5e7f429480102400074a9faf"")","Finanzdienstleister",1
"ObjectId(""5e7f429480102400074a9fb0"")","Finanzdienstleister",1
"ObjectId(""5e7f429480102400074a9fb1"")","flexibel",4
"ObjectId(""5e7f429480102400074a9fb2"")","Monopol Stellung",4
"ObjectId(""5e7f429480102400074a9fb4"")","Gemeinsamkeiten, Kultur",2
"ObjectId(""5e7f429480102400074a9fb5"")","Heimat",4
"ObjectId(""5e7f429480102400074a9fb6"")","Finanzdienstleistung",1
"ObjectId(""5e7f429480102400074a9fb8"")","Lieferqualität",3
"ObjectId(""5e7f429480102400074a9fb9"")","Kundenerlebnis",1
"ObjectId(""5e7f429480102400074a9fba"")","Tranportunternehmen",1
"ObjectId(""5e7f429480102400074a9fbb"")","Innovation",3
"ObjectId(""5e7f429480102400074a9fbc"")","Lokale Zusammenghörigkeit",4
"ObjectId(""5e7f429480102400074a9fbd"")","Internationalität",3
"ObjectId(""5e7f429480102400074a9fbe"")","Weltoffenheit",4
"ObjectId(""5e7f429480102400074a9fbf"")","Engstirnig",4
"ObjectId(""5e7f429480102400074a9fc0"")","Dienstleister",1
"ObjectId(""5e7f429480102400074a9fc1"")","Kein idealer Dienstleister",2
"ObjectId(""5e7f429480102400074a9fc2"")","Privatkonzern",1
"ObjectId(""5e7f429480102400074a9fc3"")","Monoposstellung",5
"ObjectId(""5e7f429480102400074a9fc4"")","Digitale Leistung",3
"ObjectId(""5e7f429480102400074a9fc5"")","Sicherheitsstandards",2
"ObjectId(""5e7f429480102400074a9fc6"")","Staatlich exklusive Dienstleistung",2
"ObjectId(""5e7f429480102400074a9fc7"")","Selbstversorger im wirtschaftlichen Überleben",4
"ObjectId(""5e7f429480102400074a9fc8"")","Persönliche Verbundenheit",5
"ObjectId(""5e7f429480102400074a9fc9"")","Unpersönlich",3
"ObjectId(""5e7f429480102400074a9fca"")","Austauschbare Dienstleistung",3
"ObjectId(""5e7f429480102400074a9fcb"")","Einzigartige Dienstleistung",3
"ObjectId(""5e7f429480102400074a9fcc"")","Freundlich, Offen, Kundenorientiert",4
"ObjectId(""5e7f429480102400074a9fcd"")","Kennt meine Wünsche und Präferenzenzen",4
"ObjectId(""5e7f429480102400074a9fce"")","Kennt und handelt nach meinen Wünschen",3
"ObjectId(""5e7f429480102400074a9fd0"")","Lebendig und Einzigartig",4
"ObjectId(""5e7f429480102400074a9fd1"")","Künstliches und unpersönliches Konstrukt",4
"ObjectId(""5e7f429480102400074a9fd2"")","Die Post und die SBB sind immer noch sehr staatsnahe Betriebe",1
"ObjectId(""5e7f429480102400074a9fd3"")","Swisscom ist in meiner Wahrnehmung deutlich moderner, weniger ein Staatsbetrieb",4
"ObjectId(""5e7f429480102400074a9fd4"")","Wir sind beides Schweizer, doch arbeiten als Flight Attendants und sind dadurch weltoffener als die Durchschnittsschweiz",1
"ObjectId(""5e7f429480102400074a9fd5"")","Die Schweiz ist deutlich wertkonservativer",1
"ObjectId(""5e7f429480102400074a9fd6"")","Staatsnahe, konservative Betriebe",4
"ObjectId(""5e7f429480102400074a9fd7"")","Die PostFinance ist ein relativ moderner Finanzdienstleister",1
"ObjectId(""5e7f429480102400074a9fd8"")","Zuverlässige sehr gute Leistung ohne Schwankungen",5
"ObjectId(""5e7f429480102400074a9fd9"")","Persönliche, herzliche Note",5
"ObjectId(""5e7f429480102400074a9fda"")","Transport in ländlichen Regionen",1
"ObjectId(""5e7f429480102400074a9fdb"")","Der ideale Dienstleister ist moderner",1
"ObjectId(""5e7f429480102400074a9fdc"")","PostAuto heute steht für den typischen gegenwärtigen Personentransport in der Schweiz",1
"ObjectId(""5e7f429480102400074a9fdd"")","Ich nutze neben PostAuto und SBB auch neue Transportmöglichkeiten wie UBER oder Lime",1
"ObjectId(""5e7f429480102400074a9fde"")","Flexible Arbeitszeiten, Remote Arbeiten",4
"ObjectId(""5e7f429480102400074a9fdf"")","In meiner Wahrnehmung bietet die Post wenig flexible Arbeitsmodelle",3
"ObjectId(""5e7f429480102400074a9fe0"")","keine Restriktionen beim idealen Dienstleister",3
"ObjectId(""5e7f429480102400074a9fe1"")","Postfinance ist nicht überall einsetzbar",1
"ObjectId(""5e7f429480102400074a9fe2"")","Operieren mit ähnlichem Geschäftsmodell wie vor 20 Jahren",4
"ObjectId(""5e7f429480102400074a9fe3"")","Coople bietet moderne, zeitgemässe Dienstleistungen",2
"ObjectId(""5e7f429480102400074a9fe4"")","UBS und die Digitale Welt reagieren sehr schnell auf Veränderungen",1
"ObjectId(""5e7f429480102400074a9fe5"")","PostFinance agiert langsamer im Vergleich zu anderen Banken",1
"ObjectId(""5e7f429480102400074a9fe6"")","analog",4
"ObjectId(""5e7f429480102400074a9fe7"")","digital",4
"ObjectId(""5e7f429480102400074a9fe9"")","Prüde",4
"ObjectId(""5e7f429480102400074a9fea"")","Transport",1
"ObjectId(""5e7f429480102400074a9feb"")","Finance",1
"ObjectId(""5e7f429480102400074a9fec"")","Einfachheit",3
"ObjectId(""5e7f429480102400074a9fed"")","zeitaufwändig",4
"ObjectId(""5e7f429480102400074a9fee"")","ÖV",1
"ObjectId(""5e7f429480102400074a9fef"")","Digitalisierung",2
"ObjectId(""5e7f429480102400074a9ff0"")","langsam",4
"ObjectId(""5e7f429480102400074a9ff1"")","Einfachheit",4
"ObjectId(""5e7f429480102400074a9ff2"")","Wertvorstellung",3
"ObjectId(""5e7f429480102400074a9ff3"")","Interesse",3
"ObjectId(""5e7f429480102400074a9ff4"")","effizient",4
"ObjectId(""5e7f429480102400074a9ff5"")","kompliziert",4
"ObjectId(""5e7f429480102400074a9ff6"")","schnell",3
"ObjectId(""5e7f429480102400074a9ff7"")","altmodisch",4
"ObjectId(""5e7f429480102400074a9ff9"")","beschränkt",4
"ObjectId(""5e7f429480102400074a9ffa"")","Monopol",4
"ObjectId(""5e7f429480102400074a9ffb"")","Konkurrenz",1
"ObjectId(""5e7f429480102400074a9ffc"")","Vertrauen",3
"ObjectId(""5e7f429480102400074a9ffd"")","Kein persönlicher Bezug",1
"ObjectId(""5e7f429480102400074a9ffe"")","Man besucht sie persönlich",4
"ObjectId(""5e7f429480102400074a9fff"")","Nur digitaler Kontakt",4
"ObjectId(""5e7f429480102400074aa000"")","Es handelt sich um Beratung",1
"ObjectId(""5e7f429480102400074aa001"")","Es handelt sich um ein Geschäft",1
"ObjectId(""5e7f429480102400074aa002"")","Transport",1
"ObjectId(""5e7f429480102400074aa003"")","Vielfalt",4
"ObjectId(""5e7f429480102400074aa004"")","Viele Möglichkeiten",1
"ObjectId(""5e7f429480102400074aa005"")","Beschränkte Möglichkeiten",3
"ObjectId(""5e7f429480102400074aa006"")","modern",3
"ObjectId(""5e7f429480102400074aa007"")","""alt""",3
"ObjectId(""5e7f429480102400074aa008"")","vielseitig",4
"ObjectId(""5e7f429480102400074aa00a"")","nicht digital",2
"ObjectId(""5e7f429480102400074aa00b"")","digital",3
"ObjectId(""5e7f429480102400074aa00c"")","eingeschränkte Möglichkeiten",4
"ObjectId(""5e7f429480102400074aa00d"")","unbeschränkte Möglichkeiten",3
"ObjectId(""5e7f429480102400074aa00e"")","SBB and Swisscom have almost a Monopoly in Switzerland. Post shares delivery with DHL, UPS for example.",1
"ObjectId(""5e7f429480102400074aa00f"")","Post has in my opinion more competitors then SBB and Swisscom.",3
"ObjectId(""5e7f429480102400074aa010"")","High level of trust and loyalty.",4
"ObjectId(""5e7f429480102400074aa011"")","Switzerland is a nonpartisan country.",1
"ObjectId(""5e7f429480102400074aa012"")","They have a smaller marketshare then their competitors.",4
"ObjectId(""5e7f429480102400074aa013"")","Largly used in Switzerland. Highly competitive.",5
"ObjectId(""5e7f429480102400074aa014"")","Innovative",3
"ObjectId(""5e7f429480102400074aa015"")","Price and Quality ratio",2
"ObjectId(""5e7f429480102400074aa016"")","Wider range of skills",4
"ObjectId(""5e7f429480102400074aa017"")","One skill focus",4
"ObjectId(""5e7f429480102400074aa018"")","Local",3
"ObjectId(""5e7f429480102400074aa019"")","Diversification",4
"ObjectId(""5e7f429480102400074aa01a"")","International and Young",5
"ObjectId(""5e7f429480102400074aa01b"")","Local and Old School",5
"ObjectId(""5e7f429480102400074aa01c"")","Flexible",3
"ObjectId(""5e7f429480102400074aa01f"")","Physical products",1
"ObjectId(""5e7f429480102400074aa020"")","Financial Services",1
"ObjectId(""5e7f429480102400074aa021"")","Wide range of opportunities",4
"ObjectId(""5e7f429480102400074aa022"")","Der Service ist bei beiden massiv schlechter geworden.",4
"ObjectId(""5e7f429480102400074aa023"")","Besserer Kundenservice",2
"ObjectId(""5e7f429480102400074aa024"")","Wir sind offener als mein bester Freund. Der verzieht sich doch gerne in sein Schneckenhaus und ist träge.",4
"ObjectId(""5e7f429480102400074aa025"")","Wir schwingen auf der gleichen Ebene.",4
"ObjectId(""5e7f429480102400074aa026"")","Bei beiden wird der Service immer schlechter.",1
"ObjectId(""5e7f429480102400074aa027"")","Sie versuchen nach dem Skandal die Reputation wieder herzustellen.",4
"ObjectId(""5e7f429480102400074aa028"")","Beide sind schon fast ein Idealer Dienstleister mit top Kundenservice.",3
"ObjectId(""5e7f429480102400074aa029"")","Der versteht die Kundenbedürfnisse noch besser. Champions League der Dienstleister.",3
"ObjectId(""5e7f429480102400074aa02a"")","Beide haben noch potential nach oben.",4
"ObjectId(""5e7f429480102400074aa02b"")","Alles prima! Besten auf den Kunden abgestimmt auch in der digitalen Welt.",3
"ObjectId(""5e7f429480102400074aa02c"")","Umweltfreundlich",4
"ObjectId(""5e7f429480102400074aa02d"")","Trägt weniger Sorge zur Umwelt.",4
"ObjectId(""5e7f429480102400074aa02e"")","Zuverlässig und vertrauensvoller Umgang mit den Mitarbeiter.",4
"ObjectId(""5e7f429480102400074aa02f"")","Fragwürdiger Umgang mit Mitarbeiter.",5
"ObjectId(""5e7f429480102400074aa030"")","Flexibel",4
"ObjectId(""5e7f429480102400074aa031"")","Unflexibel",4
"ObjectId(""5e7f429480102400074aa032"")","Viel dienstleisterisches Potential nach oben.",4
"ObjectId(""5e7f429480102400074aa033"")","Guter Kundenservice",2
"ObjectId(""5e7f429480102400074aa034"")","Digital viel mehr Möglichkeiten",4
"ObjectId(""5e7f429480102400074aa035"")","Weniger online Dienstleistungen.",1
"ObjectId(""5e7f429480102400074aa036"")","Ähnlich: Bekannt und werden täglich genutzt",1
"ObjectId(""5e7f429480102400074aa037"")","Keine Konkurrenz",3
"ObjectId(""5e7f429480102400074aa038"")","Unbezahlbar",3
"ObjectId(""5e7f429480102400074aa039"")","Modern",3
"ObjectId(""5e7f429480102400074aa03a"")","Verfügbarkeit",3
"ObjectId(""5e7f429480102400074aa03b"")","Nutzen",1
"ObjectId(""5e7f429480102400074aa03c"")","online vergfübarkeit",4
"ObjectId(""5e7f429480102400074aa03d"")","Lieferzeit",1
"ObjectId(""5e7f429480102400074aa03e"")","Dienstleistung (Art)",1
"ObjectId(""5e7f429480102400074aa03f"")","Preis",1
"ObjectId(""5e7f429480102400074aa040"")","Standort",1
"ObjectId(""5e7f429480102400074aa041"")","Verfügbarkeit",3
"ObjectId(""5e7f429480102400074aa042"")","Branche",1
"ObjectId(""5e7f429480102400074aa043"")","Erfahrung",3
"ObjectId(""5e7f429480102400074aa044"")","Reputation",3
"ObjectId(""5e7f429480102400074aa045"")","Know-How",4
"ObjectId(""5e7f429480102400074aa046"")","Dienstleistung",3
"ObjectId(""5e7f429480102400074aa047"")","Tätigkeitsfeld",1
"ObjectId(""5e7f429480102400074aa048"")","Vertrauen",3
"ObjectId(""5e7f429480102400074aa049"")","Anzahl Nutzer",1
"ObjectId(""5e7f429480102400074aa04a"")","Täglicher Gebrauch,",3
"ObjectId(""5e7f429480102400074aa04b"")","Nicht so dynamisch, nicht so innovativ",3
"ObjectId(""5e7f429480102400074aa04c"")","Vertrauen, Beziehung",3
"ObjectId(""5e7f429480102400074aa04d"")","Neutral",3
"ObjectId(""5e7f429480102400074aa04e"")","Dynamischer",2
"ObjectId(""5e7f429480102400074aa04f"")","Eher für Ältere",4
"ObjectId(""5e7f429480102400074aa050"")","Gute Beziehung",3
"ObjectId(""5e7f429480102400074aa051"")","Unpersönlicher",4
"ObjectId(""5e7f429480102400074aa052"")","Busunternehmen",1
"ObjectId(""5e7f429480102400074aa053"")","Innovation",2
"ObjectId(""5e7f429480102400074aa054"")","Transport",1
"ObjectId(""5e7f429480102400074aa055"")","Neutral",1
"ObjectId(""5e7f429480102400074aa056"")","Dynamisch",3
"ObjectId(""5e7f429480102400074aa057"")","Träge",4
"ObjectId(""5e7f429480102400074aa058"")","Lebhaft",4
"ObjectId(""5e7f429480102400074aa059"")","Schwunglos",4
"ObjectId(""5e7f429480102400074aa05a"")","Monopol",4
"ObjectId(""5e7f429480102400074aa05b"")","Einfallsreich",4
"ObjectId(""5e7f429480102400074aa05c"")","Banken",2
"ObjectId(""5e7f429480102400074aa05d"")","Orginell",4
"ObjectId(""5e7f429480102400074aa05e"")","Essind zwei Unternehmen, welche häufig genutzt werden und keine Konkurrenz haben. Zur Swisscom gibt es Alternativen.",1
"ObjectId(""5e7f429480102400074aa060"")","""Ich heute"" und ""Eltern"" gehört zum dem Kern Familie und bildet die kleinste Einheit in der Gesellschaft.Sie ist das wichtigste Kleinumfeld. ""Schweiz"" stellt meinen derzeitigen Lebensraum dar.",1
"ObjectId(""5e7f429480102400074aa061"")","Die Schweiz ist ein zeitlich begrenzter Aufenthaltsort, wobei Eltern/ Ich heute kein Ort ist sondern Familie",1
"ObjectId(""5e7f429480102400074aa062"")","Die Postfinance ist eine Bank, wobei das PostAuto zum Unternehmen der Post gehören könnte",1
"ObjectId(""5e7f429480102400074aa063"")","Das PostAuto scheint ein Unternehmen der Post zu sein, wobei Postfinance eine Bank ist und nichts mit der Post zu tun hat",1
"ObjectId(""5e7f429480102400074aa064"")","Globus ist ein Warenhaus, welches m.E. viel Wert auf gute Dienstleistungen legt. Diverse ist unspezifisch",3
"ObjectId(""5e7f429480102400074aa065"")","Diverse ist unspezifisch und keine Gruppe zuzuordnen. Globus als Warenhaus bietet auch Dienstleistungen an",3
"ObjectId(""5e7f429480102400074aa066"")","PostAuto und Flixbus sind beide zwei Busunternehmen für Fernreisen. Das Wort ""idealer Dienstleister"" kann, muss aber nicht für beide gelten.",1
"ObjectId(""5e7f429480102400074aa067"")","Ein ""idealer Dienstleister"" kann in allen Branchen gefunden werden. PostAuto heute und FLixbus sind beides Busunternehmen und bieten Diesntleistungen an",1
"ObjectId(""5e7f429480102400074aa068"")","Die Schweiz und das PostAuto haben gemeinsam, dass das PostAuto ein Unternehmen aus der Schweiz ist.""Ich unterwegs"" ist unabhängig von der Schweiz .",1
"ObjectId(""5e7f429480102400074aa069"")","""Ich unterwegs"" ist international, wobei PostAuto und die Schweiz zu einem bestimmten Ort gehören",1
"ObjectId(""5e7f429480102400074aa06a"")","""Ich Zukunft"" könnte möglicherweise bei meinem Wunscharbeitgeber arbeiten. Die Post ist kein potentieller Arbeitgeber für mich.",1
"ObjectId(""5e7f429480102400074aa06b"")","Die Post ist kein potentieller Arbeitgeber für mich und ist mir somit fern. ""Ich Zukunft"" hat möglicherweise einen Bezug zu meinem Wunscharbeitgeber",2
"ObjectId(""5e7f429480102400074aa06c"")","Postfinance heute kann als ein idealer Dienstleister gesehen werden. ""Ich unterwegs"" hat nichts mit einer Dienstleistung einer Bank gesehen werden.",1
"ObjectId(""5e7f429480102400074aa06d"")","""Ich unterwegs"" ist ein ortsgebundener Prozess, wobei Postfinance als idealer Dienstleister für mich ortsunabhängig ist",1
"ObjectId(""5e7f429480102400074aa06e"")","Online Banking und EMail bedienen sich beide dem Internet und sind digital. Die Post heute ist analog und nicht abhängig vom Internet",1
"ObjectId(""5e7f429480102400074aa06f"")","Die Post ist analog und nicht digitalisiert. Online banking und EMail sind Folgen der Digitalisierung.",2
"ObjectId(""5e7f429480102400074aa070"")","PostFInance und UBS sind zwei Banken, die ""Digitale Welt"" ist ein sehr allgemeiner Begriff einer nicht ortsgebunden/physischen Welt",1
"ObjectId(""5e7f429480102400074aa071"")","Die Digitale Welt ist nicht ortsgebunden, immateriell und ein abstrakter Begriff, wobei Postfinance und UBS zwei Banken sind.",1
"ObjectId(""5e7f429480102400074aa072"")","Ich konnte nicht alle drei Punkte auswählen. Je größer das Unternehmen ist, desto schwieriger ist es, die Qualität der Dienstleistungen zu kontrollieren.",1
"ObjectId(""5e7f429480102400074aa073"")","Das eine geht nicht ohne das andere.",1
"ObjectId(""5e7f429480102400074aa074"")","glücklich",2
"ObjectId(""5e7f429480102400074aa075"")","gleich, ähnlich",3
"ObjectId(""5e7f429480102400074aa076"")","gute Frage",1
"ObjectId(""5e7f429480102400074aa077"")","?",1
"ObjectId(""5e7f429480102400074aa078"")","gut",1
"ObjectId(""5e7f429480102400074aa079"")","keine",1
"ObjectId(""5e7f429480102400074aa07a"")","Aktualität",3
"ObjectId(""5e7f429480102400074aa07b"")","Veraltet",4
"ObjectId(""5e7f429480102400074aa07c"")","Kundenvorteile",2
"ObjectId(""5e7f429480102400074aa07d"")","Kundenbeziehung",1
"ObjectId(""5e7f429480102400074aa07e"")","Kundenleistungen",1
"ObjectId(""5e7f429480102400074aa07f"")","Keine Reklamation möglich, Unmöglichkeit Schadenersatzansprüche geltend zu machen",3
"ObjectId(""5e7f429480102400074aa080"")","Starke staatliche Zugehörigkeit",4
"ObjectId(""5e7f429480102400074aa081"")","wenig staatlich",2
"ObjectId(""5e7f429480102400074aa082"")","Gemeinschaftsgeist",4
"ObjectId(""5e7f429480102400074aa083"")","Wachsende Individualität",3
"ObjectId(""5e7f429480102400074aa084"")","Gemeinschaftsdienst",4
"ObjectId(""5e7f429480102400074aa086"")","Berücksichtigung des Kunden",2
"ObjectId(""5e7f429480102400074aa087"")","Taktlosigkeit",4
"ObjectId(""5e7f429480102400074aa088"")","gemeinschaftliche Werte",3
"ObjectId(""5e7f429480102400074aa089"")","Unzuverlässigkeit, Mangel an Zuverlässigkeit",4
"ObjectId(""5e7f429480102400074aa08a"")","Echte Rücksichtnahme auf andere",4
"ObjectId(""5e7f429480102400074aa08b"")","fehlende Betrachtung",3
"ObjectId(""5e7f429480102400074aa08c"")","Das Valorisieren der Mitarbeiter",4
"ObjectId(""5e7f429480102400074aa08d"")","Gewinn um jeden Preis",4
"ObjectId(""5e7f429480102400074aa08e"")","Altruismus",4
"ObjectId(""5e7f429480102400074aa08f"")","Individualismus",4
"ObjectId(""5e7f429480102400074aa090"")","Gewinnorientierung",3
"ObjectId(""5e7f429480102400074aa091"")","Kundenorientierung",3
"ObjectId(""5e7f429480102400074aa092"")","Geldtransaktionen",2
"ObjectId(""5e7f429480102400074aa093"")","Paketversand",1
"ObjectId(""5e7f429480102400074aa094"")","Lebensstil",2
"ObjectId(""5e7f429480102400074aa095"")","Politik",1
"ObjectId(""5e7f429480102400074aa096"")","Geld",1
"ObjectId(""5e7f429480102400074aa098"")","Varietät",4
"ObjectId(""5e7f429480102400074aa099"")","Langsamkeit",4
"ObjectId(""5e7f429480102400074aa09a"")","Transporte",1
"ObjectId(""5e7f429480102400074aa09b"")","Einschränkungen",4
"ObjectId(""5e7f429480102400074aa09c"")","Bus",1
"ObjectId(""5e7f429480102400074aa09d"")","Auto",1
"ObjectId(""5e7f429480102400074aa09e"")","Arbeitsbedingungen",1
"ObjectId(""5e7f429480102400074aa09f"")","Beruf",1
"ObjectId(""5e7f429480102400074aa0a0"")","Flexibilität",4
"ObjectId(""5e7f429480102400074aa0a1"")","digital",4
"ObjectId(""5e7f429480102400074aa0a2"")","Zustellungen, Lieferungen",1
"ObjectId(""5e7f429480102400074aa0a3"")","Transport",1
"ObjectId(""5e7f429480102400074aa0a4"")","Transaktionen",1
"ObjectId(""5e7f429480102400074aa0a5"")","Größer",1
"ObjectId(""5e7f429480102400074aa0a6"")","Verkehr,Transporte",1
"ObjectId(""5e7f429480102400074aa0a7"")","Telekommunikationen",1
"ObjectId(""5e7f429480102400074aa0a8"")","Personen",1
"ObjectId(""5e7f429480102400074aa0a9"")","Land",1
"ObjectId(""5e7f429480102400074aa0aa"")","Dienstleistungen und Finanz.",1
"ObjectId(""5e7f429480102400074aa0ab"")","Verkehr, Transport",1
"ObjectId(""5e7f429480102400074aa0ac"")","Wirksamkeit, Effizienz",4
"ObjectId(""5e7f429480102400074aa0ad"")","Gelegentliche Langsamkeit",3
"ObjectId(""5e7f429480102400074aa0ae"")","Verkehr, Transport",1
"ObjectId(""5e7f429480102400074aa0af"")","Keine Erfahrung",1
"ObjectId(""5e7f429480102400074aa0b0"")","Staatsbürgerschaft / Beschäftigung in der Schweiz",2
"ObjectId(""5e7f429480102400074aa0b1"")","Keine Verwendung, kein Verbrauch",1
"ObjectId(""5e7f429480102400074aa0b2"")","Öffentlicher Dienst",1
"ObjectId(""5e7f429480102400074aa0b3"")","Teuerung, hoher Preis",4
"ObjectId(""5e7f429480102400074aa0b4"")","Vertrauen",2
"ObjectId(""5e7f429480102400074aa0b5"")","Konservatismus",4
"ObjectId(""5e7f429480102400074aa0b6"")","Öffentlicher Dienst",2
"ObjectId(""5e7f429480102400074aa0b7"")","Gewinn, Profit",5
"ObjectId(""5e7f429480102400074aa0b8"")","Kundenorientierung",3
"ObjectId(""5e7f429480102400074aa0b9"")","Produktqualität",3
"ObjectId(""5e7f429480102400074aa0ba"")","zuverlässig",4
"ObjectId(""5e7f429480102400074aa0bb"")","Integrität",4
"ObjectId(""5e7f429480102400074aa0bc"")","Versteckte Korruption/Bestechung",5
"ObjectId(""5e7f429480102400074aa0bd"")","Abhängigkeit",4
"ObjectId(""5e7f429480102400074aa0be"")","Unabhängigkeit",4
"ObjectId(""5e7f429480102400074aa0bf"")","Öffentlicher Dienst",1
"ObjectId(""5e7f429480102400074aa0c0"")","Gewinn, Profit",3
"ObjectId(""5e7f429480102400074aa0c1"")","sozial",3
"ObjectId(""5e7f429480102400074aa0c2"")","verbunden",3
"ObjectId(""5e7f429480102400074aa0c3"")","Realwirtschaft",2
"ObjectId(""5e7f429480102400074aa0c4"")","Finanz",1
"ObjectId(""5e7f429480102400074aa0c5"")","Realwirtschaft",3
"ObjectId(""5e7f429480102400074aa0c6"")","Die Post verkauft Swisscom-Produkte, deshalb müssen sie sich auf den Kundenempfang konzentrieren, strahlende Lächeln schenken, angenehme Worte sagen.",3
"ObjectId(""5e7f429480102400074aa0c7"")","Die CFF haben fast keine Konkurrenz, sie sind dominant, die einzigen in mehreren Regionen der Schweiz, also werden sie es bleiben, es sei denn man privatisiert bestimmte Linien.",4
"ObjectId(""5e7f429480102400074aa0c8"")","Ich muss sagen, dass es wenig konkrete Zukunftsvisionen gibt.",5
"ObjectId(""5e7f429480102400074aa0c9"")","Es ist mein Privatleben, also helfen Sie mir.",1
"ObjectId(""5e7f429480102400074aa0ca"")","Die Vision von PostAuto ist wie ein Landgesellschaft, die auf den neuesten Stand gebracht werden muss.",4
"ObjectId(""5e7f429480102400074aa0cb"")","Die Post bleibt ein Nachbarschaftsunternehmen, solange es existiert aber nicht PostAuto, die sieht man nicht überall.",1
"ObjectId(""5e7f429480102400074aa0cc"")","Die BCV ist ein Finanzdienstleistungsunternehmen, nicht die anderen Beispiele.",1
"ObjectId(""5e7f429480102400074aa0cd"")","Finanzdienstleistung",1
"ObjectId(""5e7f429480102400074aa0ce"")","Das Bild, das ich mir von CarPostal mache.",1
"ObjectId(""5e7f429480102400074aa0cf"")","Das Auto und die BCV sind nicht kompatibel.",1
"ObjectId(""5e7f429480102400074aa0d0"")","Mein Privatleben wird im Berufsleben nicht berücksichtigt.",4
"ObjectId(""5e7f429480102400074aa0d1"")","Keinen Zusammenhang zwischen ihnen",1
"ObjectId(""5e7f429480102400074aa0d2"")","gleiche angebotene Produkte.",3
"ObjectId(""5e7f429480102400074aa0d4"")","soziale Verbindung",2
"ObjectId(""5e7f429480102400074aa0d5"")","Land",1
"ObjectId(""5e7f429480102400074aa0d6"")","Finanzdienstleistungen",1
"ObjectId(""5e7f429480102400074aa0d7"")","Personenbeförderung, Personentransport.",1
"ObjectId(""5e7f429480102400074aa0d8"")","Vertrauen an Anbieter",3
"ObjectId(""5e7f429480102400074aa0d9"")","Angebotene Produkte",1
"ObjectId(""5e7f429480102400074aa0da"")","Vertrauen",3
"ObjectId(""5e7f429480102400074aa0db"")","individual",4
"ObjectId(""5e7f429480102400074aa0dc"")","Nutzung des Dienstes",2
"ObjectId(""5e7f429480102400074aa0dd"")","Präsenz des Unternehmens",2
"ObjectId(""5e7f429480102400074aa0de"")","Guter Arbeitsgeber",1
"ObjectId(""5e7f429480102400074aa0df"")","Image, Erscheinungsbild, Bild",3
"ObjectId(""5e7f429480102400074aa0e0"")","Präsenz in der Schweiz",4
"ObjectId(""5e7f429480102400074aa0e1"")","Verwendung in der Schweiz",1
"ObjectId(""5e7f429480102400074aa0e2"")","Postzustellung",1
"ObjectId(""5e7f429480102400074aa0e3"")","Finanzdienstleistung",1
"ObjectId(""5e7f429480102400074aa0e4"")","ähnliche Produkte",1
"ObjectId(""5e7f429480102400074aa0e5"")","Größer",1
"ObjectId(""5e7f429480102400074aa0e6"")","Öffentliche Dienste",1
"ObjectId(""5e7f429480102400074aa0e7"")","Kein Monopol",3
"ObjectId(""5e7f429480102400074aa0e8"")","Aus Lausanne",1
"ObjectId(""5e7f429480102400074aa0e9"")","Ursprünge",4
"ObjectId(""5e7f429480102400074aa0ea"")","freiwillige/optionale/fakultative Dienstleistungen",4
"ObjectId(""5e7f429480102400074aa0ec"")","Konsum, Verbrauch",2
"ObjectId(""5e7f429480102400074aa0ed"")","Preis-Leistungs-Verhältnis",1
"ObjectId(""5e7f429480102400074aa0ee"")","Transportmittel",1
"ObjectId(""5e7f429480102400074aa0ef"")","private Dienstleistung",1
"ObjectId(""5e7f429480102400074aa0f0"")","Schweizer Unternehmen",1
"ObjectId(""5e7f429480102400074aa0f1"")","Unabhängigkeit",4
"ObjectId(""5e7f429480102400074aa0f2"")","Stabilität",4
"ObjectId(""5e7f429480102400074aa0f3"")","Fehlende Herausforderung",3
"ObjectId(""5e7f429480102400074aa0f4"")","Berufsziel",1
"ObjectId(""5e7f429480102400074aa0f5"")","Kein Ehrgeiz, keine Ambition",5
"ObjectId(""5e7f429480102400074aa0f6"")","Einzelne Dienstleistung",1
"ObjectId(""5e7f429480102400074aa0f7"")","Keine Wahl",3
"ObjectId(""5e7f429480102400074aa0f8"")","Internet",1
"ObjectId(""5e7f429480102400074aa0f9"")","Wettbewerb",4
"ObjectId(""5e7f429480102400074aa0fa"")","Angebot des Bundes",1
"ObjectId(""5e7f429480102400074aa0fb"")","Private Wahl",3
"ObjectId(""5e7f429480102400074aa0fc"")","Unabhängig",4
"ObjectId(""5e7f429480102400074aa0fd"")","Allen gehören",1
"ObjectId(""5e7f429480102400074aa0fe"")","gleiche Einheit",1
"ObjectId(""5e7f429480102400074aa0ff"")","Verkehrsbetrieb, Fahrdienst, Transportdienst",1
"ObjectId(""5e7f429480102400074aa101"")","Rückgewinnung eines Gutes, Vermögensrückgewinnung",4
"ObjectId(""5e7f429480102400074aa102"")","Verkehrsbetrieb, Fahrdienst, Transportdienst.",1
"ObjectId(""5e7f429480102400074aa103"")","Stellenangebot, Arbeitsplatzangebot.",1
"ObjectId(""5e7f429480102400074aa104"")","Nutzung des Dienstes",1
"ObjectId(""5e7f429480102400074aa105"")","Größe",3
"ObjectId(""5e7f429480102400074aa106"")","Ideal",1
"ObjectId(""5e7f429480102400074aa108"")","Optimale Unterstützung",4
